关键词,帖子内容,帖子链接,帖子点赞数,帖子转发数,帖子评论数,图片视频链接,发布时间,发布者的id,发布者的姓名,发布人的账号类型,发布人的粉丝数,发布者的关注数,作者简介,ip归属地,性别,全部微博数量,微博标签,图片视频类型,博主分类,公司,大学,加入微博时间,信用,爬取时间,发布终端
干旱,没有情绪的干旱,https://weibo.com/6408927162/JBVyFBuSx,0,0,0,None[],2021-01-06 15:37:42,6408927162,说了别管我0106,无认证,1033,352,,IP属地：福建,女,554713,"视频累计播放量34,",图片,None,None,university,2017-11-24 16:25:58,信用较好,2024-05-22-13-55-04,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/5M0K8v"" rel=""nofollow"">荣耀10青春版</a>"
干旱,没有情绪的干旱 //@把脉小王子:#林俊杰咖啡调调#只是简简单单的爱过 我还是我[心]#简简单单-林俊杰[音乐]# 能拥有姓名吗[打call] #JJsBloomnTunes#,https://weibo.com/7198845236/JBVxNy8oh,0,0,0,None[],2021-01-06 15:35:34,7198845236,无法克制的番茄味-,无认证,1274,409,把脉小王子追星号，欢迎互关,IP属地：广东,男,93842,None,图片,None,None,university,2019-06-18 01:32:12,信用较好,2024-05-22-13-55-06,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/22Arqb"" rel=""nofollow"">HUAWEI P30</a>"
干旱,"寒潮的利与弊
     寒潮和强冷空气通常带来的大风、降温天气，是我国冬半年主要的灾害性天气。如1969年4月21日～25日那次的寒潮，强风袭击渤海、黄海以及河北、山东、河南等省，陆地风力7～8级，海上风力8～10级。此时正值天文大潮，寒潮爆发造成了渤海湾、莱洲湾几十年来罕见的风暴潮。在山东北岸一带，海水上涨了3米以上，冲毁海堤50多千米，海水倒灌30～40千米。
     寒潮带来的雨雪和冰冻天气对交通运输危害不小。可造成铁路车站道岔冻结，铁轨被雪埋，通信信号失灵，列车运行受阻。雨雪过后，道路结冰打滑，交通事故明显上升。
     寒潮袭来对人体健康危害很大，大风降温天气容易引发感冒、气管炎、冠心病、肺心病、中风、哮喘、心肌梗塞、心绞痛、偏头痛等疾病，有时还会使患者的病情加重。
     很少被人提起的是，寒潮也有有益的影响。地理学家的研究分析表明，寒潮有助于地球表面热量交换。随着纬度增高，地球接收太阳辐射能量逐渐减弱，因此地球形成热带、温带和寒带。寒潮携带大量冷空气向热带倾泻，使地面热量进行大规模交换，这非常有助于自然界的生态保持平衡，保持物种的繁茂。
      气象学家认为，寒潮是风调雨顺的保障。我国受季风影响，冬天气候干旱，为枯水期。但每当寒潮南侵时，常会带来大范围的雨雪天气，缓解了冬天的旱情，使农作物受益。“瑞雪兆丰年”这句农谚为什么能在民间千古流传？这是因为雪水中的氮化物含量高，是普通水的5倍以上，可使土壤中氮素大幅度提高。雪水还能加速土壤有机物质分解，从而增加土中有机肥料。大雪覆盖在越冬农作物上，就像棉被一样起到抗寒保温作用。
     有道是“寒冬不寒，来年不丰”，这同样有其科学道理。农作物病虫害防治专家认为，寒潮带来的低温，是目前最有效的天然“杀虫剂”，可大量杀死潜伏在土中过冬的害虫和病菌，或抑制其滋生，减轻来年的病虫害。据各地农技站调查数据显示，凡大雪封冬之年，农药可节省60％以上。
   寒潮还可带来风资源。科学家认为，风是一种无污染的宝贵动力资源。举世瞩目的日本宫古岛风能发电站，寒潮期的发电效率是平时的1.5倍。",https://weibo.com/2618523632/JBVtOwgOu,0,0,0,None['https://wx1.sinaimg.cn/orj960/9c137ff0ly1gme085pohoj208c065q33'],2021-01-06 15:25:45,2618523632,崂山气象,无认证,5398,154,,None,男,21782,None,图片,山东省青岛市崂山区气象台官方微博,None,university,2011-12-19 09:52:10,信用较好,2024-05-22-13-55-07,搜狗高速浏览器
干旱,没有情绪的干旱 //@末末的九号 ://@林俊杰国际歌友会 :#林俊杰[超话]#💜#JJ林俊杰幸存者如你# 回顾2020，感恩依然有你@林俊杰 的音乐相伴[给你小心心]。,https://weibo.com/7332825406/JBVs5fsQG,0,0,0,"http://f.video.weibocdn.com/tZ6IFBI8lx07JcwMt1jq010412004yLb0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&ori=0&ps=1CwnkDw1GXwCQx&Expires=1716360908&ssig=IfXnWIPbud&KID=unistore,video[]",2021-01-06 15:21:28,7332825406,俺是末末一号,无认证,1497,294,末末的小号头子,,女,26762,None,视频,None,None,university,2019-11-04 21:28:28,信用较好,2024-05-22-13-55-08,微博轻享版
干旱,没有情绪的干旱 //@末末的九号 ://@林俊杰国际歌友会 :#林俊杰[超话]#💜#JJ林俊杰幸存者如你# 回顾2020，感恩依然有你@林俊杰 的音乐相伴[给你小心心]。,https://weibo.com/7332825406/JBVp8DyvO,0,0,0,"http://f.video.weibocdn.com/tZ6IFBI8lx07JcwMt1jq010412004yLb0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&ori=0&ps=1CwnkDw1GXwCQx&Expires=1716360909&ssig=jbGEsxtalj&KID=unistore,video[]",2021-01-06 15:14:14,7332825406,俺是末末一号,无认证,1497,294,末末的小号头子,,女,26762,None,视频,None,None,university,2019-11-04 21:28:28,信用较好,2024-05-22-13-55-09,微博轻享版
干旱,"🏜️

布雷特·艾伦·约翰逊(Brett Allen Johnson)是一位生活在犹他州的美国艺术家。
荒地和沙漠，干旱的峡谷，盐湖和大盆地——是他艺术人生的起点，也是他的艺术征途。

📍点击评论查看更多画师太太的作品吧~

#Nuitblanche Sharing# #插画# #遇见艺术# ",https://weibo.com/7208253787/JBVog255k,0,1,1,"None['https://wx1.sinaimg.cn/orj960/007RP65Rgy1gmdzaixx6yj308c0a1dho', 'https://wx1.sinaimg.cn/orj960/007RP65Rgy1gmdzaj2nc3j30dw0dyq4r', 'https://wx1.sinaimg.cn/orj960/007RP65Rgy1gmdzajbrryj30dw08kt9x', 'https://wx1.sinaimg.cn/orj960/007RP65Rgy1gmdzaiywhgj30dw0dywh2', 'https://wx1.sinaimg.cn/orj960/007RP65Rgy1gmdzaj0r3tj30dw0dv76a', 'https://wx1.sinaimg.cn/orj960/007RP65Rgy1gmdzaj1hv7j30dw08xgnd', 'https://wx1.sinaimg.cn/orj960/007RP65Rgy1gmdzaj6ecrj30dw08w3zx', 'https://wx1.sinaimg.cn/orj960/007RP65Rgy1gmdzaj4kywj30dw0ao3zi', 'https://wx1.sinaimg.cn/orj960/007RP65Rgy1gmdzaj4r11j305k0700so']",2021-01-06 15:12:03,7208253787,白夜Nuit,无认证,11346,348,约商稿请私信,,男,743,None,图片,广州白夜文化有限公司,香港白夜文化有限公司,university,2019-06-26 15:52:31,信用较好,2024-05-22-13-55-09,微博 weibo.com
干旱,"#传递环保正能量##明星说环保# 植树造林主要是为了缓解土地荒漠化问题，荒漠化是由于干旱少雨、植被破坏、过度放牧、大风吹蚀、流水侵蚀、土壤盐渍化等因素造成的大片土壤生产力下降或丧失的自然（非自然）现象。荒漠化的治理需广泛的国际合作，需要世界各国与共同参与。
2020年8月，歌手@毛不易 成为了百万森林计划公益大使！号召大家和#毛不易# 一起支持百万森林计划，种一棵树，为地球消愁[心]
#向全世界安利毛不易##正能量青年毛不易#http://t.cn/A6UJCPZU",https://weibo.com/6411650557/JBVl2xk4P,128,13,28,[],2021-01-06 15:04:08,6411650557,三亚市生态环境局,无认证,561,93,三亚环保，遇见更好的三亚！ 美丽三亚，浪漫天涯！让我们一起守护她！ 有关三亚环保问题可以私信小编 欢迎大家投稿至sanyahuanbao@163.com,None,男,11200,"视频累计播放量2.8万,",视频,三亚市生态环境保护局官方微博,三亚市生态环境局,university,2017-11-17 16:09:37,信用较好,2024-05-22-13-55-10,"<a target=""_blank"" href=""https://t.sina.com.cn"" rel=""nofollow"">微博视频号</a>"
干旱,#求是#【土窝窝靠啥成了金窝窝？】这几年，毛乌素沙漠南缘的人都知道，小康路上奔出了一匹“黑马”。先是建档立卡户靠养羊挣了20万元，成了宁夏盐池县街头巷尾谈论的大事。没过多久，这个“河陇咽喉”之地自己上了头条。2018年，在这个广阔、干旱的荒漠草原，盐池县第一个脱贫“摘帽”。土窝窝靠啥成了金窝窝？羊! http://t.cn/A6qBXQUw,https://weibo.com/5201566670/JBVhVg7k7,38,36,21,None[],2021-01-06 14:56:27,5201566670,渭南检察,无认证,33197,759,,None,男,88826,"视频累计播放量12.8万,",图片,陕西省渭南市人民检察院官方微博,None,university,2014-07-02 15:42:43,信用较好,2024-05-22-13-55-12,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/22Arqb"" rel=""nofollow"">HUAWEI P30</a>"
干旱,#求是#【土窝窝靠啥成了金窝窝？】这几年，毛乌素沙漠南缘的人都知道，小康路上奔出了一匹“黑马”。先是建档立卡户靠养羊挣了20万元，成了宁夏盐池县街头巷尾谈论的大事。没过多久，这个“河陇咽喉”之地自己上了头条。2018年，在这个广阔、干旱的荒漠草原，盐池县第一个脱贫“摘帽”。土窝窝靠啥成了金窝窝？羊! http://t.cn/A6qBXQUw,https://weibo.com/5104646524/JBVc48NnC,0,0,1,None[],2021-01-06 14:42:00,5104646524,四川省人民检察院,无认证,171255,875,门户网站：http://www.sc.jcy.gov.cn/,None,男,50331,"视频累计播放量80.4万,",图片,四川省人民检察院官方微博,None,university,2014-04-08 15:38:31,信用较好,2024-05-22-13-55-13,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/69khyO"" rel=""nofollow"">OPPO Reno3 5G</a>"
干旱,#云南多地惊现七彩祥云#作为一个云南人，第一反应是:真好看啊!名副其实的彩云之南!可惜我没在老家。第二反应是:开始担心未来几个月会不会雨水变少更加干旱……  ,https://weibo.com/5817630496/JBVb9E3wc,0,0,0,None[],2021-01-06 14:39:47,5817630496,用户xinlin,无认证,41,62,90后，喜欢动漫(耽美，唯美类)，恐怖小说，宅女一枚,IP属地：贵州,女,179,"视频累计播放量974,",图片,None,贵州科达,云南省第十五中学,2016-01-01 14:18:32,信用较好,2024-05-22-13-55-14,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/2xl7if"" rel=""nofollow"">vivo Y5s 闪充强续航</a>"
干旱,【CGI 3D动画短片《帕达尔PADAR》超清电影视频】#帕达尔#讲述了一个村庄的年轻人和他的两个朋友的故事，他们是一条科莫多龙和一架滑翔机。他们所居住的岛屿面临极度干旱，一不小心，他们找到了一种方法，使他们的岛屿恢复正常。 http://t.cn/A6qBawbt ,https://weibo.com/7447292736/JBVayaO9z,4,0,0,"http://f.video.weibocdn.com/5VCx0svtlx07JmgMqMvu01041202T3eC0E020.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1CwnkDw1GXwCQx&Expires=1716360915&ssig=RX%2FmPFGaxS&KID=unistore,video[]",2021-01-06 14:38:17,7447292736,第一预告片档案,黄V,2929,71,中外影视、游戏预告片分享，不求最快，但求高清优质。,IP属地：日本,男,2198,"视频累计播放量68.5万,",视频,微博剪辑视频博主,当问题发生时再告诉你,university,2020-04-30 06:42:41,信用较好,2024-05-22-13-55-15,超话
干旱,没有情绪的干旱 //@阳光如期1307 :搬好小板凳等你呀[羞嗒嗒][打call]//@林俊杰 :2021年，要初次與你們見面啦！1月23日，第二屆TMEA#腾讯音乐娱乐盛典# ，Music to live因樂而生[心],https://weibo.com/6725479078/JBV5tpqCE,0,0,0,None[],2021-01-06 14:25:46,6725479078,为了得到爱的人认可_XU,无认证,7322,126,阳光如期小耗子💜欢迎互关,,男,79138,None,图片,None,None,陇东学院,2018-09-27 02:07:41,信用一般,2024-05-22-13-55-17,微博轻享版
干旱,"#焦炭[超话]# 
1、受环境限制和需求降温，中国10月份粗钢产量下滑
2、INE原油创逾三周新高，有效疫苗再添新丁
3、巴西大豆种植迅速，干旱天气的担忧卷土重来
4、国际油价上涨明显 成品油零售限价将遇年内第五次上调
5、铁路加强煤炭运输 已发运煤炭634万吨 确保冬季供暖
6、货源持续紧张 PVC价格大幅上涨
7、国际糖业组织上调2020/21年度全球糖供应缺口
8、新疆：毛籽光籽不断下跌 棉短绒维持稳定",https://weibo.com/7412103289/JBV2n6XG4,0,0,0,None[],2021-01-06 14:18:07,7412103289,kiyyomo,无认证,4,1,,,女,445,None,图片,None,None,university,2020-03-13 17:47:36,信用一般,2024-05-22-13-55-18,iPhone客户端
干旱,"草也死了

熬过病毒肆掠的春季
熬过高温干旱的夏季
却没有躲过这个冬季的一场寒潮
看来散养还是不行的 ",https://weibo.com/5074051243/JBUU2hXEV,0,0,0,None[],2021-01-06 13:57:36,5074051243,迈向终点的脚步,无认证,3,331,明知道结果都是死，却都在努力地活着。,IP属地：上海,女,223,None,图片,None,None,university,2014-03-16 12:50:24,信用较好,2024-05-22-13-55-19,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/1vCZ1k"" rel=""nofollow"">荣耀20</a>"
干旱,"#种植业# 【冬种豌豆高产栽培技术】豌豆的嫩尖、嫩荚和籽粒均可食用，质嫩清香、营养丰富，其籽粒又可加工成各类淀粉类食品，深受广大消费者青睐。
　　利用冬季发展豌豆生产，既能提高土地利用率，增加农民收入，又能改良土壤结构，培肥地力，提高耕地产出能力，实现藏粮于地，提高经济效益。现将其高产栽培技术介绍如下：
　   品种选择
　　豌豆按茎的生长习性可分为矮生、半蔓生和蔓生三种类型；按用途可分为嫩荚型、粒用型和叶用型。农户可根据市场需求选择早中熟、抗病、优质、高产的品种种植。
　　精细整地与施足基肥
　　豌豆喜土层深厚、有机质含量丰富、排水良好的砂质壤土，选择前作不是豆科作物的田块。晚稻收割后要立即犁翻，每亩用腐熟的农家粪肥10担混磷肥40～50公斤、硼肥2斤经堆沤后全层施下作基肥，然后起畦，畦面整成龟背状，田间要开好十字沟以及环田排水沟。
　　合理施肥
　　开花结荚期间，根系已腐生了根瘤，此时，对磷、钾的需求较为迫切，对硼、钼等微肥也很敏感，因此，开花期间结合培土，每亩施用优质复合肥15公斤，也可施磷肥25公斤混钾肥7.5公斤，始花期可喷0.5%的硼砂或0.3%的钼肥；结荚肥应以根外追肥为主，可亩用磷酸二氢钾3两混尿素0.5斤加核苷酸1包兑水120斤喷施，每隔10天一次，连喷3次。
　　科学用水
　　豌豆是喜湿忌渍水作物，过旱过湿都会影响其正常生长。因此，播后要保持土壤湿润，以利苗齐；生长中期特别是开花结荚期需要吸收较多的水分，此时，田间要有一定的水分满足其生长需要；在生长期间如遇干旱要及时灌跑马水，雨天时要及时开沟排水，以保证植株的正常生长。 （农业科技报）",https://weibo.com/3315135442/JBUIR2pDL,1,1,1,None['https://wx1.sinaimg.cn/orj960/c598f3d2gy1gmdv3zqqolj20dz08mdgl'],2021-01-06 13:30:03,3315135442,成都农业,无认证,484165,3150,成都市农业农村局,None,女,60251,"视频累计播放量194.4万,",图片,成都市农业农村局官方微博,None,university,2013-04-11 15:16:24,信用较好,2024-05-22-13-55-20,微博 weibo.com
干旱,"1月6日白糖】白糖期货操作大行情 国际方面，全球本榨季供需预计较上榨季充裕，虽然欧洲产量继续下调，但巴西、印度增产仍使得全球总体供应宽松。而随着印度再次补贴出口，基金净多仓来到历史高位附近也逐步减仓，原糖大幅走强驱动已经不足。但后期全球需要靠印度出口来补充供应，因此印度出口平价附近将是原糖压力位，如此原糖期价后期将围绕15美分附近偏强震荡。国内方面，目前年底备货逐步开始，下游及中间商库存相对薄弱，节日备货需求预期较为强烈，销量将逐步回暖，现货将逐步走强，外盘也创出近期新高，进口成本也将提高，短期内外盘有望共振走强。供给端情况持续恶化，泰国遭遇近10年最严重干旱致甘蔗减产、印度受疫情影响糖外运受阻、巴西糖醇比因油价快速回升持续下降；消费端持续受益疫情后消费需求复苏。广西出现50年罕见的低温冰冻灾害天气，天气影响范围广、强度大、时间长，全区甘蔗受灾面积1050万亩，占种植面积的72.4%，成灾面积640万亩。灾害发生时，糖厂入榨量已超过60%，最终因灾减收糖料蔗400多万吨，损失蔗种约90万吨，产糖率同比下降0.44个百分点。虽然弱拉尼娜产生的干冷天气利于甘蔗糖分积累，产糖率存在提高的可能，但若拉尼娜导致温度过低，则会出现冰冻或霜冻灾害，对远月合约价格影响更大。 

　　白糖1月6日现货报价 

　　白糖 等级:一级品云南大理 5120元/吨云南省云南大理白糖市场  

　　白糖 等级:一级品山东德州 5420元/吨山东省/德州市山东德州白糖市场  

　　白糖 等级:一级品广西凤糖 5230元/吨广西壮族自治区/贵港市广西凤糖生化股份有限公司  

　　白糖期货操作建议：白糖走势调整，供需相矛盾，走势调整为主，操作上以5450-5200之间高抛低吸，滚动操作，逐渐移动获利保护。【本分析仅供参考，盈亏自负】 

　　投资者需要认清一点，对于普通投资者来说，大部分时间应该以观望为主，耐心等待最好的机会出手，避免频繁交易是公认的致胜法宝之一。不要企图抓住全部的波动，也不要奢望对每一段行情都判断正确。

　　判断行情，只是做交易的一个部分而已，投资者还需要对市场有敬畏之心，牢记交易纪律，同时对仓位做严格的把控，减少贪婪，克服恐惧，尽量保持一个平常心做交易。",https://weibo.com/7532680974/JBUHPg2JQ,0,0,0,None['https://wx1.sinaimg.cn/orj960/008dMmqqgy1gmdwt2a0wrj30kf0a8jsz'],2021-01-06 13:27:31,7532680974,老卫生活,黄V,39499,47,银行存款小知识，哪家最实惠，娱乐搞笑,,男,12276,"视频累计播放量122.4万,",图片,财经博主 微博原创视频博主,laowei3345,university,2020-12-08 13:42:15,信用较好,2024-05-22-13-55-21,搜狗高速浏览器
干旱,没有情绪的干旱 //@阿欧无敌 :交换余生 是我 非我 苦与乐 //@林俊杰国际歌友会 :#林俊杰咖啡调调# 💜#JJsBloomnTunes# 第一期咖啡调调想听什么歌？快来告诉修音响的咖啡师@林俊杰 ，明天晚上八点见！,https://weibo.com/7333574213/JBUDRDipf,0,0,0,None[],2021-01-06 13:17:45,7333574213,阿欧每天都要欧气满满,无认证,1077,129,快来和我一起打榜，我的目标是20个号！,IP属地：陕西,女,48490,None,图片,None,None,汉台中学,2019-11-06 22:24:02,信用较好,2024-05-22-13-55-22,微博轻享版
干旱,"【酒泉国家农业科技园区通过国家评估】日前，科技部公布2020年国家农业科技园区综合评估结果，全国47家验收挂牌的农业科技园区参加评估，通过42家，酒泉国家农业科技园区获得达标等次。

酒泉国家农业科技园区是科技部2015年批复建设的第六批国家农业科技园区，2018年建成前通过科技部考核验收。近年来，我市全面落实《甘肃酒泉国家农业科技园区总体规划》和《园区建设实施方案》，按照“科技兴园、产业带园、企业助园”的思路，突出重点，集成优势，创新发展，依托河西绿洲干旱灌区自然禀赋，积极融入国家、省、市区域产业布局，创新发展戈壁生态农业和中以绿色生态产业园建设，建立以企业为主体、科研院所为依托、市场为导向、产学研相结合的技术创新体系，使园区发展成为集技术创新、产品研发、孵化培育、生产示范、技术培训、辐射带动为一体的现代农业示范基地。至2019年底，园区总面积672.86万亩，其中核心区6.36万亩、示范区126.5万亩、辐射区540万亩，形成了农机装备制造产业区、节水材料装备制造产业区、现代种业加工产业区、信息物流产业区、高效设施循环农业区为框架的总体布局。建成国家级工程技术研究中心2个、省级工程技术研究中心9个、省级重点实验室5个，培育高新技术企业71家。围绕特色产业发展、承担和协作实施科技项目92项，建立科技示范基地154个，开展科技培训5210场次，培训农民30余万人次。审定、认定、登记农作物新品种871个，研发新技术186项，登记省级科技成果133项。编制发布国家、行业、地方标准13项，获得授权国家发明专利46项、实用新型专利2032项。

下一步，园区将以创建农业高新技术产业示范区为目标，进一步拓宽融资渠道，完善农产品电子商务平台、网络平台及办公自动化等公益设施，改造提升园区信息化水平。围绕特色优势产业，不断提升节水灌溉、现代制种、农机装备制造、设施农业种植、规模化养殖等现代农业产业技术水平。依托园区现有的科技研发平台，积极引进高层次优秀专业技术人才，强化技术研发和成果转化，推动企业成为技术开发和成果转化的主体，增强园区的示范辐射带动能力。
（高彩娟）",https://weibo.com/5176230254/JBUCLsjG6,1,0,0,None[],2021-01-06 13:15:03,5176230254,云上酒泉,无认证,195379,685,酒泉市融媒体中心,IP属地：甘肃,男,76954,"昨日发博20，阅读数1000+,视频累计播放量45.8万,",图片,None,酒泉市融媒体中心,兰州大学,2014-06-12 11:54:40,信用较好,2024-05-22-13-55-23,360安全浏览器
干旱,没有情绪的干旱,https://weibo.com/6385426901/JBUzV0EKq,0,0,0,None[],2021-01-06 13:08:02,6385426901,Cinderella0327,无认证,1140,131,,,男,92394,None,图片,None,None,university,2017-10-09 14:27:39,信用较好,2024-05-22-13-55-24,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/4v1YOP"" rel=""nofollow"">OPPO R11 Plus</a>"
干旱,没有情绪的干旱 //@阿欧无敌 :交换余生 是我 非我 苦与乐 //@林俊杰国际歌友会 :#林俊杰咖啡调调# 💜#JJsBloomnTunes# 第一期咖啡调调想听什么歌？快来告诉修音响的咖啡师@林俊杰 ，明天晚上八点见！,https://weibo.com/6983170906/JBUzCpJIS,0,0,0,None[],2021-01-06 13:07:18,6983170906,酷崽就是菲菲,无认证,1242,264,哈喽，快来和我做朋友吧,,女,57054,None,图片,None,None,university,2019-02-02 19:59:42,信用较好,2024-05-22-13-55-26,微博轻享版
干旱,没有情绪的干旱,https://weibo.com/6385426901/JBUzgeYTG,0,0,0,None[],2021-01-06 13:06:24,6385426901,Cinderella0327,无认证,1140,131,,,男,92394,None,图片,None,None,university,2017-10-09 14:27:39,信用较好,2024-05-22-13-55-27,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/4v1YOP"" rel=""nofollow"">OPPO R11 Plus</a>"
干旱,没有情绪的干旱 //@焦糖奶油小布丁166:所有未来 说好了一起等 //@林俊杰国际歌友会:#林俊杰咖啡调调#💜#JJsBloomnTunes# 第一期咖啡调调想听什么歌？快来告诉修音响的咖啡师@林俊杰 ，明天晚上八点见！,https://weibo.com/7460894506/JBUyU4fC9,0,0,0,None[],2021-01-06 13:05:32,7460894506,焦糖奶油小布丁166,无认证,1093,128,一闪一闪亮晶晶～满眼都是ljj,,女,20244,None,图片,None,None,university,2020-05-28 21:57:59,信用较好,2024-05-22-13-55-27,iPhone客户端
干旱,【未解之谜】原始森林在中国大陆大陆一年四季的干旱。即使暴风雨大作，湖面平静如镜。更不可思议的是，如果人在湖里大声说话的话，原本晴朗明亮的湖面上突然乌云密布，马上就要下雨了。说话声音越高，雨越大，话越长，下雨的时间也越长。[佩奇][酸][嘘] ,https://weibo.com/3969674438/JBUp03oIa,0,0,0,None[],2021-01-06 12:41:07,3969674438,一镹肆九新中國,无认证,441,1822,唱一首情歌，给自己,,男,3257,None,图片,None,None,university,2014-01-08 21:12:12,信用较好,2024-05-22-13-55-28,iPhone客户端
干旱,没有情绪的干旱 //@苏景希1307:第二天堂[米奇比心][米奇比心][米奇比心]#林俊杰感爵这一刻# #第二天堂[音乐]#,https://weibo.com/7034888731/JBUjmatZn,0,0,0,None[],2021-01-06 12:27:13,7034888731,苏苏1307lin,无认证,1168,251,,,女,28416,None,图片,None,None,university,2019-03-16 22:05:53,信用较好,2024-05-22-13-55-29,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/2w9zvk"" rel=""nofollow"">vivo Z5x性能实力派</a>"
干旱,#水仙茶[超话]#漳平水仙茶，只烘焙一次：天然绿含量过高：茶树自然生长，没修剪。低洼（土壤肥）种植。茶山阴，光照不足。极度干旱，人工喷水（高温高湿加速生长）。降雨量过大。茶树生长进入休眠期（季节已过，在采摘），光照不足，热量不足。茶树，树龄小。茶树生长期偏短，提前（早）采摘等等。  http://t.cn/A6q1hade,https://weibo.com/2654723773/JBUcE6iaE,0,0,0,"http://f.video.weibocdn.com/0034Xp97gx07JkyQy8mI01041200eGmk0E010.mp4?label=mp4_720p&template=720x1280.24.0&trans_finger=c3f00996be5378650057cf237d7bfffd&ori=0&ps=1CwnkDw1GXwCQx&Expires=1716360930&ssig=L1WCSeS6ip&KID=unistore,video[]",2021-01-06 12:10:42,2654723773,福建省漳平水仙茶推广中心,无认证,2802,4597,弘扬漳平水仙茶文化 ，推广漳平水仙茶。结交天下茶友。品茗水仙茶的 精髓。,,男,2096,"视频累计播放量11.8万,",视频,None,None,厦门大学,2012-03-09 17:57:23,信用较好,2024-05-22-13-55-30,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/62EL2k"" rel=""nofollow"">华为手机 畅享玩不停</a>"
干旱,"【帖子编号0489】〈2021年预测二〉

&lt;股市篇&gt;

2021年我会继续沿用“长牛+慢牛”的判断。
有很多原因：

一、这种长牛+慢牛是历史的需要。
有个数据大家需要看一下：截止2020年12月底，排队等上市的企业有1100家左右。注册制会持续推进，上市企业只会越来越多。意味着A股市场的盘子会逐年增大，越来越大。这种情况下，是很难出现爆涨的，像前些年那种半年指数翻倍的行情不可能发生了。

而注册制下，是“需要”出现慢牛行情的。
否则，如果没有“牛市”做为吸引力，A股吸引不到更多的资金进入，那么随着A股盘子越来越大，股票数量越多，资金越分散，最后干旱了（意思是，假设A股有100只股票，100…@知识星球",https://weibo.com/1804627727/JBU1gaoAO,1,0,1,None['https://wx1.sinaimg.cn/orj960/6b906f0fly1gmdtrsvj06j20n041re27'],2021-01-06 11:42:39,1804627727,浅唱ggg,无认证,78,738,坚持不懈……,IP属地：广东,男,755,None,图片,None,None,university,2010-08-28 20:30:42,信用较好,2024-05-22-13-55-31,iPhone 11
干旱,"美国能源部最近将投入3000万美元用于先进反应堆研究。能源部的先进反应堆示范计划（ARDP）通过激励企业与美国工业分摊成本的方式，来加快先进反应堆的示范，以确保美国在全球掌握最先进的核电技术。美国能源部公布了以下5种新型反应堆，将为其提供资金，并进行更深入的研究。
BWX微型反应堆。BWX技术公司是为美国开发新型反应堆技术的公司之一，是ARDP计划的一员。该公司正在开发微型反应堆，可方便地运输至离网和偏远地区，并在那里运行，可为大型项目提供电力。该反应堆预计到2030年完工，采用高温气体设计和铀氮化物燃料，可产生约50MW的热能。
eVinci微型反应堆。由西屋电气公司开发的eVinci微型反应堆大约只有一个集装箱的大小，可以产生15MW热能。其建造时间不到30天，输出辐射最小。西屋公司将与美国洛斯阿拉莫斯国家实验室（LANL）、爱达荷国家实验室(INL)和德克萨斯农工大学（TAMU）合作，制造所有必要的部件，以开发微型反应堆的示范装置。西屋公司的目标是到2024年建造1台原型机。
Hermes小型试验堆。Hermes小型试验堆不是最新的设计，而是Kairos Power公司现有商业反应堆的缩小版。该反应堆可生产140MW的热能。Hermes小型试验堆可能最快于2026年投入商业运营。
SMR-160小型堆。在5种反应堆中SMR-160小型堆功率最大。该堆由美国Holtec公司牵头三菱公司核爱达荷国家实验室等合作研制，这种小型反应堆可部分使用风冷冷凝器，这使其能够在世界上最干旱的地区使用。一旦原型机开发出来，公司计划在新泽西州的奥伊斯特河(Oyster Creek)验证。
熔融氯化物试验堆。美国南方电力公司也在研究开发一种基于熔融氯化物反应堆技术的小型堆。氯化物熔盐快堆（MCFR）可进行商业规模扩张，同时也可以使用多种燃料来源，包括来自现有核反应堆的乏燃料。",https://weibo.com/1428280397/JBTY6fHor,1,0,0,None[],2021-01-06 11:34:52,1428280397,肤爽宠物水疗液,无认证,2921,2435,肤爽宠物水疗液：纯中药成分，猫狗浴后可用，除臭、护毛护肤效果佳。,IP属地：广东,男,59967,"视频累计播放量220,",图片,None,None,university,2011-03-20 21:51:14,信用较好,2024-05-22-13-55-32,微博 weibo.com
