关键词,帖子内容,帖子链接,帖子点赞数,帖子转发数,帖子评论数,图片视频链接,发布时间,发布者的id,发布者的姓名,发布人的账号类型,发布人的粉丝数,发布者的关注数,作者简介,ip归属地,性别,全部微博数量,微博标签,图片视频类型,博主分类,公司,大学,加入微博时间,信用,爬取时间,发布终端
干旱,"一条忍着不死的鱼

作者：徐立新
杜兹肺鱼
在距非洲撒哈拉沙漠不远处的利比亚东部，有一块叫杜兹的偏远农村区域，这里白天的平均气温高达42摄氏度，一年中除了秋季会有短暂的雨水外，其他绝大部分时间都是骄阳似火，酷热得如同一座“火焰山”。

然而，就在这样一个恶劣的环境中，却生长着一种世界上最奇异的鱼，它能在长时间缺水、缺食物的情况下，忍着不死，并且通过长时间的休眠和不懈的自我解救，最终等来雨季，赢得新生，它便是非洲的杜兹肺鱼。

每年当干旱季节来临时，杜兹河流的水都会枯竭，当地的农民便再也无法从河流里取到现成的饮用水了。为了省事，当他们在劳作时口渴了，便会深挖出河床里的淤泥，找出几条深藏在其中的肺鱼，肺鱼的体内肺囊内储存了不少干净的水。

农民们只要将挖出来的肺鱼对准自己的嘴巴，然后用力猛得挤上一顿，肺鱼体内的水便会全部流入他们的口中，帮他们方便地解渴。

当肺鱼体内的水全部被挤干后，农民便会将其随意地一扔，不再顾及它们的死活。

有一条叫“黑玛”的杜兹肺鱼就不幸遭受到这样一个可怕待遇，当一个农民挤干了它的水分后，便将它抛弃在河岸上。无遮无挡的黑玛被太阳晒得直冒油，生命垂危。好在，它拼命地蹦呀、跳呀，最后终于跳回到了之前的淤泥中，重新捡回了一条命。

但是，不幸远没有就此打住。很快，又有一个农民要搭建一座泥房子，于是他开始到河床里取出一大堆的淤泥，好用它们做成泥坯子。不巧，黑玛正好就在这堆淤泥中，于是，它又被这个农民毫不知情地打进泥坯里，然后放在烈日和高温下烤晒，直至泥坯从外到里都被晒得干干透透，烤得榨不出一丝湿气来，藏在里面的黑玛也几乎成了一条“干鱼”。

泥坯晒干后，那个农民便用它们垒墙，黑玛很自然地便成了墙的一部分，完全被埋进墙壁里，没有人知道墙里还有一条鱼。

此时墙中的黑玛已完全脱离了水，而且没有任何食物，它必须依靠肺囊中仅有的一些水，迅速进入彻底的休眠状态之中，以休眠状态度过杜兹长达6个月的干旱季节，否则就只能是死路一条。

在黑暗中整整等待了半年后，黑玛终于等来了久违的短暂雨季，雨水将包裹黑玛的泥坯轻轻打湿，一些水汽便开始朝泥坯内部渗入。

湿气很快将黑玛从深度休眠中唤醒了过来，体衰力竭且体内水分已基本耗尽的黑玛，开始拼命地整天整夜地吸呀吸，好将刚进入泥坯里的水汽和养分一点点地全部吸入肺囊中——这是黑玛的唯一自救办法。

当再无水汽和养分可吸之时，黑玛又开始新一轮的休眠。

很快，新房盖好后的第一年过去了，包裹着黑玛的泥坯依旧坚如磐石，黑玛如同一块“活化石”被镶嵌在其中，一动也不能动。黑玛深知此时再多的挣扎都是徒劳，唯有静静等待。

第二年，在自然以及地球重力的作用下，泥坯彼此之间已不如之前密合得那么好，它们开始有了些松动。黑玛觉得机会来了，它不再休眠了，而是开始日夜不停地用全身去磨蹭泥坯，磨呀磨，蹭呀蹭，生硬的泥坯刺得黑玛生疼，但它始终没有放弃和停歇，在它的坚持下，一些泥坯开始变成粉末状，纷纷下落。

在黑玛昼夜不断的磨蹭之下，第三年它周围的空间大了许多，甚至可以让它打个滚，翻个翻身了。但是，此时的黑玛还是无法脱身，泥坯外还有最后一层牢固的阻挡。

￼
杜兹肺鱼
改变命运的转机发生在第四年，一场难得一见的狂风夹带着豆粒般大小的暴雨，终于在某个夜里呼啸而至，更可喜的是，由于房子的主人已在一年多前弃家而走了，这座房子已年久失修，在暴雨和狂风的作用下，泥坯开始纷纷松动、滑落，直至最后完全垮塌，此时，黑玛用尽全身最后的一点力气，与暴风雨内应外合，一较劲，破土而出了！

沿着满路面下泻的流水，重见天日的黑玛很快便游到不远处的一条河流中，那里有它期待了4年的一切食物和营养——这条叫黑玛的肺鱼终于战胜了死亡，赢得重生！这是杜兹，也是整个撒哈拉沙漠里的生命奇迹，而这个奇迹的名字显然便叫坚持和忍耐！",https://weibo.com/6037576044/JBq7lCp9h,0,0,0,None['https://wx1.sinaimg.cn/orj960/006AB3kMly1gma5r9kk4uj30ak087aab'],2021-01-03 07:35:15,6037576044,-一王二木,无认证,69,633,,IP属地：河南,女,915,"视频累计播放量2345,",图片,None,None,university,2016-10-04 16:31:42,信用较好,2024-05-22-13-51-54,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/22Arqb"" rel=""nofollow"">HUAWEI P30</a>"
干旱,今天的心情怎样？晴转多云还是艳阳高照？让这株小小的心情预报草来帮你播报吧！心情草，性喜温暖湿润的气候，不耐干旱和长期积水。在播种期间需要保持培养土稍微湿润一些。喜欢阳光，叶片能随天气和每天时tko746间的变化以及光源照射的角度、位置不同而变化方向，傍晚，自己就会睡觉休息，极具趣味性。 ,https://weibo.com/2190906257/JBolsrKQb,0,0,0,None['https://wx1.sinaimg.cn/orj960/82969391ly1gm9xy0uw06j20dt08e418'],2021-01-03 03:04:30,2190906257,庚颜颜就是颜颜,无认证,1029,1979,人的智慧掌握着三把钥匙：一把开启教学，一把开启字母，一把开启音符。知识、思想、幻想就在其中。,,女,1033,None,图片,None,None,university,2011-06-21 19:45:25,信用较好,2024-05-22-13-51-55,iPhone客户端
干旱,【生活百科】【三种植物适合室内养】①吊兰适合放在卧室，不仅能增加室内空气湿度，还能有效地吸收二氧化碳；②芦荟能够吸收室内的多种有毒气体，是净化室内空气的“高手”，适宜摆放在客厅这种人来人往的地方；③虎皮兰耐干旱，对土壤要求不高。因其可以自己吸收空气中的水蒸气为自身保湿所用，适合放在卫生间。,https://weibo.com/6205392557/JBohc18Il,0,0,0,None[],2021-01-03 02:54:00,6205392557,不慎抓挠调令,无认证,143,3943,,,男,692,None,图片,None,None,university,2017-04-08 14:48:23,信用较好,2024-05-22-13-51-56,iPhone客户端
干旱,没有情绪的干旱 //@把脉小王子 :#让奇迹发声# 新年快乐🎉感恩有你[心]2021我继续[打call],https://weibo.com/6872040721/JBnVneba4,0,0,0,None[],2021-01-03 02:00:15,6872040721,美丽不需要滤镜1307,无认证,1390,401,,IP属地：广东,男,63662,None,图片,None,None,黑龙江科技学院利民校区,2018-12-02 20:38:58,信用较好,2024-05-22-13-51-57,微博轻享版
干旱,"确实，只有真正长期劳动和实践才能总结得更准确和细致。韩丁到这最后一本书了，还能说出我完全没想到的问题……
前面罄竹难书的一堆不说了写到后面他自己都不高兴展开了因为展开要写不下了，什么小学关闭啊女童失学啊大量妇女被拐卖出生率失控啊为了生存下去蹲在家生儿子啊灌溉工程失修没有维护导致干旱洪水加剧出现大量有活力社会组织车匪路霸等等等等…然后他又分析了一遍小生产的低效，又说了一遍中国农民和美国农民付出同样劳作代价的情况下效率只有美国佬1/500-1/1000所以年轻人感到种地没希望…这个另一本书算得更仔细更展开不说了。
翻过来讲秸秆还田的经济损失问题这个我没想过，他给算出来了。而由于没有还田还存在潜在的对土地的损失，这个很难算。
之后讲agriculture infrastructure的部分反正就灌溉工程没资源修新的（个体家庭修不了，原来的都是靠集体单位修的）也没钱维护（理由同上一个括号），到这里我知道，后面更严重，不仅不维护，一些排水输水渠因为分地被填了用来种地，所以就是⏩⏩。还举了个91年的例子，某地76条泄洪排水渠被填了65条。赌命啊这是在。后面还有水土流失草场沙化啥的不说了草场问题另一本也讲的很细。
我没想到的是育种这个问题，这种分地小农模式影响作物谱系，原话是cant isolate inbred strains causing damage to the purity of hybrid。这个确实是在他说之前没有考虑过，就没有实践经验的人思考范围也有限。

后面总结再次指出middle age水平。",https://weibo.com/7457439784/JBnujpRt2,14,11,5,"None['https://wx1.sinaimg.cn/orj960/0088GEKQly1gm9touobo9j32c0340x6p', 'https://wx1.sinaimg.cn/orj960/0088GEKQly1gm9toxh6v2j32c0340x6p', 'https://wx1.sinaimg.cn/orj960/0088GEKQly1gm9tp0ywxcj32c0340x6p', 'https://wx1.sinaimg.cn/orj960/0088GEKQly1gm9tp38wr3j32c0340u0x']",2021-01-03 00:53:34,7457439784,赤jio熊喵,无认证,9985,159,负数超死和超大额正数超死，是根本的大是大非问题。拎不清的别尼玛废话了,IP属地：湖南,女,19131,"昨日发博18，阅读数10万+，互动数605,视频累计播放量1493,",图片,None,None,university,2020-05-20 08:16:09,信用较好,2024-05-22-13-51-58,iPhone客户端
干旱,没有情绪的干旱 //@blueberry·Lin:2021同步进阶呀,https://weibo.com/7321212100/JBnamrTkO,0,0,0,None[],2021-01-03 00:04:26,7321212100,蓝莓莓蛋糕,无认证,511,88,,,女,58200,None,图片,None,None,university,2019-10-17 10:38:40,信用一般,2024-05-22-13-51-59,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/68poO3"" rel=""nofollow"">vivo X20全面屏手机</a>"
干旱,//@爆炒奶兔:#金容仙[超话]#[心]#金容仙0221生日快乐# 神仙容颜金容仙，人如其名本人了[悲伤]致力于用自己的超强美貌和绝佳身材为治理干旱做出贡献，让见到的人都泪水口水横流，🥳不仅是唱跳俱佳的舞台王者，更是表现力一流的画报美人，女明星【solarkeem】，你好牛！,https://weibo.com/5870210784/JBn95hz5e,0,0,0,None[],2021-01-03 00:01:17,5870210784,Webn_outsider,无认证,42,155,,,女,3189,"视频累计播放量93,",图片,None,None,university,2016-02-27 20:07:05,信用较好,2024-05-22-13-52-01,微博小程序
干旱,"【自然相关英语词汇及表达】
earthquake地震；aftershock余震；tsunami海啸；
avalanche雪崩；mudslide泥石流；landslide山体滑坡；
drought干旱；famine饥荒；haze霾；hail冰雹；flood洪水；
blizzard暴风雪；hurricane飓风；tornado龙卷风；
typhoon台风；heat wave热浪 ",https://weibo.com/5832329599/JBn5ExhvZ,0,1,0,None[],2021-01-02 23:52:50,5832329599,家幢老师,黄V,4422,37,欢迎湖大国教院的同学们提问，看到后都会一一回复。,IP属地：陕西,女,172,None,图片,高等学校教师,湖南大学,university,2016-01-18 11:20:55,信用较好,2024-05-22-13-52-02,iPhone 6s
干旱,【极端气候呼吸道疾病更猖獗  食物供应链恐出状况】天气变化过大，也容易引发呼吸道疾病，根据彰化基督教医院家庭医学科的调查发现，温度上升会使海洋中毒物挥发，花粉及种子量增加，干旱导致尘土变多，使得气喘、过敏性鼻炎及慢性阻塞性肺疾病容易复发。更多详情：http://t.cn/A6qmwfRy ,https://weibo.com/2815346324/JBn2uAmP4,0,0,0,None['https://wx1.sinaimg.cn/orj960/a7cec694gy1gm9iwkjoqdj20sg0ezwfu'],2021-01-02 23:45:03,2815346324,中天電視亞洲台FUN,无认证,401841,163,中天亚洲台以亚太地区观众为对象，以最专业的实时新闻报导，精彩丰富的娱乐、同步综艺、美食、旅游节目，满足两岸三地不同族群的喜好与需求。最新财经与时事剖析，掌握亚洲脉动，让全世界的华人都快乐! 官網:https://ctiasia.chinatimes.com/,None,男,47346,"昨日发博14，阅读数10万+，互动数56,视频累计播放量61.6万,",图片,中天电视亚洲台官方微博,中天電視亞州台,university,2012-05-28 14:46:57,信用较好,2024-05-22-13-52-03,微博 weibo.com
干旱,没有情绪的干旱 //@Aa-妍:2021新年第二天，今天依旧被你帅翻了[偷笑][打call],https://weibo.com/6911905459/JBmWRkd2y,0,0,0,None[],2021-01-02 23:31:10,6911905459,失恋胖_ufkl5,无认证,1101,248,Aa-妍是我呀💜,,男,14119,None,图片,None,None,石家庄光明医学院,2018-12-31 18:14:32,信用一般,2024-05-22-13-52-04,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/63vuwU"" rel=""nofollow"">HUAWEI P40 5G</a>"
干旱,#太原城市综合管理服务# 【应急管理部公布2020年全国十大自然灾害】2020年，我国气候年景偏差，主汛期南方地区遭遇1998年以来最重汛情，自然灾害以洪涝、地质灾害、风雹、台风灾害为主，地震、干旱、低温冷冻、雪灾、森林草原火灾等灾害也有不同程度发生。全年各种自然灾害共造成1.38亿人次受灾，591人死亡失踪，10万间房屋倒塌，176万间房屋损坏，农作物受灾面积19957.7千公顷，直接经济损失3701.5亿元。与近5年均值相比，2020年全国因灾死亡失踪人数下降43%，其中因洪涝灾害死亡失踪279人、下降53%，均为历史新低。@应急管理部 http://t.cn/A6qnpPZJ,https://weibo.com/3972639153/JBmNvjlPK,2,1,0,None[],2021-01-02 23:08:07,3972639153,太原数字城管,无认证,26655,224,中心成立于2011年10月，隶属于太原市城乡管理局，发挥协调管理、应急联动、便民服务的职能，负责对全市数字化城乡管理平台的建设运行和维护。,None,男,62873,"视频累计播放量14.7万,",图片,山西省太原市数字化城乡管理指挥中心官方微博,None,university,2014-01-08 16:05:26,信用较好,2024-05-22-13-52-05,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/62EL2k"" rel=""nofollow"">华为手机 畅享玩不停</a>"
干旱,【石沉大海】年初我刚刚开始发送微博的时候，写了一些短小的文字，每天都在坚持励志中度过生命中的低潮期。说来奇怪，那时候有3点几万的阅读量，我看着有人阅读的数字蹭蹭的往上升，那激动的小心脏也康复的非常快。在年中的时候，我差不多也是在濒临崩溃和死亡的边缘上自救捡回这一生只有一次的宝贵生命，想要抓住一切稻草起死回生。上天从来不会亏待每一个真诚敬畏和虔诚祈祷的生命，那时我因过度疲惫和为债务发愁整夜整夜的早生华发，每天早起都跑去镜子前面仔细查找新生的白发数量，有一天我的压力大到终于失声痛哭。但是从来天无绝人之路，渐渐的我收获了身边诸多粮友的援助，从不饿肚子到一下子豁然开朗，那种头上的虱子被挤掉的快感只发生在童年干旱缺水无法清洁沐浴的西北山村，我在父母忙于生计被寄养在乡下姨妈家的时候也有幸被虱子们筑巢，我还清晰的记得那种清脆的挤死它们的声音，然后自己打捞井水掺和火炉上的开水，抓起一把白猫洗衣粉放在发根，开始彻底清洗头部。但是身在乡下并不能彻底消除这样的遭遇。回到城里，母亲把我和姐姐赶进浴缸，用非常热的水让我们彻底泡除周身的污垢和虱子，再用五合一洗护水再三搓洗，那时尚未发育，我像一个假小子一样上下扑腾，寻找在海里翻滚的错觉，经年之后，我终于还是来到了海岸线的城市长居，也再无可能携带寄生虫一起成长，但是童年的许多记忆的确是我一声都无法忘记的。前段时间和一位作家朋友餐叙，讲起父亲年轻时代职业经历和家庭场景，被鼓励多写出来分享，今晚本来低迷，却又千字促成，真有意思。 ,https://weibo.com/7079741208/JBmBPodFA,0,0,0,None['https://wx1.sinaimg.cn/orj960/007J7S6kgy1gm9plwloq4j31f02ipkjm'],2021-01-02 22:39:21,7079741208,广州马梅,无认证,58,116,善良姑娘。,,女,147,"视频累计播放量1.3万,",图片,None,None,北京城市学院,2019-04-15 16:29:40,信用较好,2024-05-22-13-52-06,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/1wDN4h"" rel=""nofollow"">HUAWEI Mate 20 Pro</a>"
干旱,//@爆炒奶兔:#金容仙[超话]#[心]#金容仙0221生日快乐# 神仙容颜金容仙，人如其名本人了[悲伤]致力于用自己的超强美貌和绝佳身材为治理干旱做出贡献，让见到的人都泪水口水横流，🥳不仅是唱跳俱佳的舞台王者，更是表现力一流的画报美人，女明星【solarkeem】，你好牛！,https://weibo.com/5517231067/JBmBp4cKS,0,0,0,None[],2021-01-02 22:38:17,5517231067,少时的丸子,无认证,158,241,0805💖,IP属地：江西,女,2566,"视频累计播放量2565,",图片,None,None,university,2015-02-12 18:49:06,信用较好,2024-05-22-13-52-07,💙EDAndroid
干旱,3//@爆炒奶兔:#金容仙[超话]#[心]#金容仙0221生日快乐# 神仙容颜金容仙，人如其名本人了[悲伤]致力于用自己的超强美貌和绝佳身材为治理干旱做出贡献，让见到的人都泪水口水横流，🥳不仅是唱跳俱佳的舞台王者，更是表现力一流的画报美人，女明星【solarkeem】，你好牛！,https://weibo.com/6375749931/JBmwCE6N7,0,0,0,None[],2021-01-02 22:26:31,6375749931,Mikowizzzard-,无认证,1030,23,爬,,女,3185,"视频累计播放量52,",图片,None,None,university,2017-10-03 23:07:23,信用较好,2024-05-22-13-52-09,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/4x8iCh"" rel=""nofollow"">OPPO随光而变R17</a>"
干旱,2//@爆炒奶兔:#金容仙[超话]#[心]#金容仙0221生日快乐# 神仙容颜金容仙，人如其名本人了[悲伤]致力于用自己的超强美貌和绝佳身材为治理干旱做出贡献，让见到的人都泪水口水横流，🥳不仅是唱跳俱佳的舞台王者，更是表现力一流的画报美人，女明星【solarkeem】，你好牛！,https://weibo.com/6375749931/JBmwBscQK,0,0,0,None[],2021-01-02 22:26:29,6375749931,Mikowizzzard-,无认证,1030,23,爬,,女,3185,"视频累计播放量52,",图片,None,None,university,2017-10-03 23:07:23,信用较好,2024-05-22-13-52-10,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/4x8iCh"" rel=""nofollow"">OPPO随光而变R17</a>"
干旱,1//@爆炒奶兔:#金容仙[超话]#[心]#金容仙0221生日快乐# 神仙容颜金容仙，人如其名本人了[悲伤]致力于用自己的超强美貌和绝佳身材为治理干旱做出贡献，让见到的人都泪水口水横流，🥳不仅是唱跳俱佳的舞台王者，更是表现力一流的画报美人，女明星【solarkeem】，你好牛！,https://weibo.com/6375749931/JBmwAB87W,0,0,0,None[],2021-01-02 22:26:26,6375749931,Mikowizzzard-,无认证,1030,23,爬,,女,3185,"视频累计播放量52,",图片,None,None,university,2017-10-03 23:07:23,信用较好,2024-05-22-13-52-11,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/4x8iCh"" rel=""nofollow"">OPPO随光而变R17</a>"
干旱,#金容仙腹肌# //@爆炒奶兔:#金容仙[超话]#[心]#金容仙0221生日快乐# 神仙容颜金容仙，人如其名本人了[悲伤]致力于用自己的超强美貌和绝佳身材为治理干旱做出贡献，让见到的人都泪水口水横流，🥳不仅是唱跳俱佳的舞台王者，更是表现力一流的画报美人，女明星【solarkeem】，你好牛！,https://weibo.com/1990474355/JBmwiBPI9,0,0,0,None[],2021-01-02 22:25:43,1990474355,不是吧真有人,无认证,1352,738,老婆最大你要当家,,女,2421,None,图片,None,None,广东警官学院,2011-02-25 12:21:57,信用较好,2024-05-22-13-52-11,iPhone客户端
干旱,#金容仙钢管舞# //@爆炒奶兔:#金容仙[超话]#[心]#金容仙0221生日快乐# 神仙容颜金容仙，人如其名本人了[悲伤]致力于用自己的超强美貌和绝佳身材为治理干旱做出贡献，让见到的人都泪水口水横流，🥳不仅是唱跳俱佳的舞台王者，更是表现力一流的画报美人，女明星【solarkeem】，你好牛！,https://weibo.com/1990474355/JBmwgvynk,0,0,0,None[],2021-01-02 22:25:38,1990474355,不是吧真有人,无认证,1352,738,老婆最大你要当家,,女,2421,None,图片,None,None,广东警官学院,2011-02-25 12:21:57,信用较好,2024-05-22-13-52-13,iPhone客户端
干旱,#金容仙腹肌# //@爆炒奶兔:#金容仙[超话]#[心]#金容仙0221生日快乐# 神仙容颜金容仙，人如其名本人了[悲伤]致力于用自己的超强美貌和绝佳身材为治理干旱做出贡献，让见到的人都泪水口水横流，🥳不仅是唱跳俱佳的舞台王者，更是表现力一流的画报美人，女明星【solarkeem】，你好牛！,https://weibo.com/1990474355/JBmwe9Uwo,0,0,0,None[],2021-01-02 22:25:33,1990474355,不是吧真有人,无认证,1352,738,老婆最大你要当家,,女,2421,None,图片,None,None,广东警官学院,2011-02-25 12:21:57,信用较好,2024-05-22-13-52-14,iPhone客户端
干旱,#金容仙身材# //@爆炒奶兔:#金容仙[超话]#[心]#金容仙0221生日快乐# 神仙容颜金容仙，人如其名本人了[悲伤]致力于用自己的超强美貌和绝佳身材为治理干旱做出贡献，让见到的人都泪水口水横流，🥳不仅是唱跳俱佳的舞台王者，更是表现力一流的画报美人，女明星【solarkeem】，你好牛！,https://weibo.com/1990474355/JBmwdhK4O,0,0,0,None[],2021-01-02 22:25:30,1990474355,不是吧真有人,无认证,1352,738,老婆最大你要当家,,女,2421,None,图片,None,None,广东警官学院,2011-02-25 12:21:57,信用较好,2024-05-22-13-52-14,iPhone客户端
干旱,#金容仙钢管舞# //@爆炒奶兔:#金容仙[超话]#[心]#金容仙0221生日快乐# 神仙容颜金容仙，人如其名本人了[悲伤]致力于用自己的超强美貌和绝佳身材为治理干旱做出贡献，让见到的人都泪水口水横流，🥳不仅是唱跳俱佳的舞台王者，更是表现力一流的画报美人，女明星【solarkeem】，你好牛！,https://weibo.com/1990474355/JBmwc81w7,0,0,0,None[],2021-01-02 22:25:28,1990474355,不是吧真有人,无认证,1352,738,老婆最大你要当家,,女,2421,None,图片,None,None,广东警官学院,2011-02-25 12:21:57,信用较好,2024-05-22-13-52-15,iPhone客户端
干旱,#金容仙撕衣服# //@爆炒奶兔:#金容仙[超话]#[心]#金容仙0221生日快乐# 神仙容颜金容仙，人如其名本人了[悲伤]致力于用自己的超强美貌和绝佳身材为治理干旱做出贡献，让见到的人都泪水口水横流，🥳不仅是唱跳俱佳的舞台王者，更是表现力一流的画报美人，女明星【solarkeem】，你好牛！,https://weibo.com/1990474355/JBmwayJ6J,0,0,0,None[],2021-01-02 22:25:24,1990474355,不是吧真有人,无认证,1352,738,老婆最大你要当家,,女,2421,None,图片,None,None,广东警官学院,2011-02-25 12:21:57,信用较好,2024-05-22-13-52-16,iPhone客户端
干旱,//@爆炒奶兔:#金容仙[超话]#[心]#金容仙0221生日快乐# 神仙容颜金容仙，人如其名本人了[悲伤]致力于用自己的超强美貌和绝佳身材为治理干旱做出贡献，让见到的人都泪水口水横流，🥳不仅是唱跳俱佳的舞台王者，更是表现力一流的画报美人，女明星【solarkeem】，你好牛！,https://weibo.com/6339300784/JBmvdxi6Z,0,0,0,None[],2021-01-02 22:23:04,6339300784,基督山番茄伯爵,无认证,212,715,嬷纸片女就和呼吸一样简单,IP属地：浙江,女,7244,None,图片,None,信息技术,university,2017-08-06 13:18:26,信用较好,2024-05-22-13-52-17,
干旱,//@爆炒奶兔:#金容仙[超话]#[心]#金容仙0221生日快乐# 神仙容颜金容仙，人如其名本人了[悲伤]致力于用自己的超强美貌和绝佳身材为治理干旱做出贡献，让见到的人都泪水口水横流，🥳不仅是唱跳俱佳的舞台王者，更是表现力一流的画报美人，女明星【solarkeem】，你好牛！,https://weibo.com/3245738564/JBmthwRNv,0,0,0,None[],2021-01-02 22:18:17,3245738564,绒我歇一会,黄V,2750,298,考研,IP属地：广东,女,7180,"视频累计播放量13.2万,",图片,娱乐博主,None,university,2013-03-28 19:40:56,信用极好,2024-05-22-13-52-19,金容仙送的iPhone X
干旱,没有情绪的干旱 //@大毛怪monsters :真心喜爱不会一无所获 2021只要能见面 只要再见面 足够[心] 擦干眼泪迎接充满希望和美好的2021[抱一抱]期待圣所以不一样的方式重新启航 哥我们WONDERLAND见[打call],https://weibo.com/6666950645/JBmt9x5Gi,0,0,0,None[],2021-01-02 22:17:59,6666950645,毛小怪爱是时间的古董,无认证,1156,194,,,女,34038,None,图片,None,None,桂林旅游学院,2018-08-29 05:30:25,信用较好,2024-05-22-13-52-19,微博轻享版
干旱,#金容仙[超话]#[心]#金容仙0221生日快乐# 神仙容颜金容仙，人如其名本人了[悲伤]致力于用自己的超强美貌和绝佳身材为治理干旱做出贡献，让见到的人都泪水口水横流，🥳不仅是唱跳俱佳的舞台王者，更是表现力一流的画报美人，女明星【solarkeem】，你好牛！,https://weibo.com/1820174575/JBmsJBgMB,5,25,0,None[],2021-01-02 22:16:56,1820174575,仙奶配送,无认证,2101,898,国家一级脸颊肉白面团揉面师傅,IP属地：广东,女,6402,"视频累计播放量74.3万,",图片,None,金绒线婚恋中心,university,2010-09-15 20:34:01,信用极好,2024-05-22-13-52-20,漂亮小용Android
干旱,"厄尔尼诺现象是太平洋赤道带大范围内海洋和大气相互作用后，失去平衡而产生的一种气候现象。其基本特征是太平洋沿岸的海面水温异常升高，海水水位上涨，并形成一股暖流向南流动。它使原属冷水域的太平洋东部水域变成暖水域，结果引起海啸和暴风骤雨，造成一些地区干旱，另一些地区又降雨过多的异常气候现象。

拉尼娜现象是指赤道太平洋东部和中部海面温度持续异常偏冷的现象。表现为东太平洋明显变冷，同时也伴随着全球性气候混乱。拉尼娜现象是一种厄尔尼诺年之后的矫正过渡现象，它总是出现在厄尔尼诺现象之后。这种水文特征将使太平洋东部水温下降，出现干旱，西部水温上升，降水量比正常年份明显偏多。

对不起，代到了，好虐",https://weibo.com/6522354161/JBmkml4g5,0,0,2,None[],2021-01-02 21:56:18,6522354161,QOFWOQ,无认证,48,465,ユキモモ/一织推/邪恶混沌杂食挑食人/头像by一把铁锹锹锹 劳斯/爱憎学在读/跑路一阵子,,女,1902,None,图片,None,None,university,2018-04-07 12:30:07,信用一般,2024-05-22-13-52-22,微博轻享版
干旱,没有情绪的干旱,https://weibo.com/6686780255/JBmeUlP5q,0,0,0,None[],2021-01-02 21:42:52,6686780255,不老的小三弟,无认证,1342,450, ,,男,61329,None,图片,None,None,university,2018-09-08 09:38:36,信用较好,2024-05-22-13-52-22,微博轻享版
干旱,"http://t.cn/A6ydfnz7[星星][星星][星星][星星][星星]，不得不说，一部好的电影作品都是来源于生活，而你我皆是过客，尤其是邓超演的那一段影视片段，让我不禁的感叹人生数十载，可叹生活水平不断提高的过程中，我们都是努力奋斗，只为建设更美好的生活方式以及家乡生活环境，重要的是“民强则国强”国富而离不开最基层群众的贡献，我是河南人，我来自河南驻马店，我们河南本是农民工的大本营“得中原者得天下”中国河南，农民工的输出地更是粮食产量大省，为什么河南建设怎么落后？
  平原开发利用规划本是一个不错的项目，但是如果河南真的被开发利用规划起来，那么我想政府也是不愿看到的结局。
  主要原因还是粮食大省，如果除去河南产粮地区，那么面食食物将大大下滑，主要面食在国内外都有一席之地，堪称主食。
  所以我希望政府多多给我们河南的农民工更好的福利待遇，虽然现在土地有补贴，但是也赶不上气候变化，“干旱 洪灾”并不是对政府补贴的不知足，而是有时候开发建设的款项更本就没有落实到我们农民手中，而是一层层的剥开然后被你们消化。 http://t.cn/A6qn3z1G",https://weibo.com/5737804078/JBmet7tCn,0,0,0,None[],2021-01-02 21:41:47,5737804078,曹天宇_,黄V,25091,766,工作邮箱：caotianyu888@sina.com,,男,3092,"视频累计播放量153.7万,",图片,游戏评测团成员 奇酷文化星探经纪人 游戏博主,影视/娱乐,清华大学,2015-10-26 00:11:39,信用极好,2024-05-22-13-52-23,曹天宇的iPhone客户端
干旱,"#matlab[超话]#matlab r spss 程序调试 作业等
线性回归 时间序列 小波 bp神经网络
数字语音信号 图像处理 
数值分析 干旱旱涝急转等
最近期末考完试没事了
需要私聊 ",https://weibo.com/7447522201/JBmaSkutP,0,0,0,None[],2021-01-02 21:32:57,7447522201,amylaiadou,无认证,4,30,半醉半醒日复日 花开花落年复年,IP属地：河南,女,1027,"视频累计播放量696,",图片,None,None,university,2020-04-30 00:19:15,信用较好,2024-05-22-13-52-24,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/6suMqY"" rel=""nofollow"">iQOO Neo3 生而为赢</a>"
干旱,#可爱的袁今夏[超话]#我不再有想法了 想法有什么用呢 黄土原想着水🌊 它才干旱 月亮想着光☪ 夜才黑暗 ,https://weibo.com/3024769177/JBmalvhMM,0,0,0,None['https://wx1.sinaimg.cn/orj960/b44a5099ly1gm9obknmnfj20sg0sfn0k'],2021-01-02 21:31:39,3024769177,月梦星夏_,黄V,24455,4251,爱好。追剧。电影小说 有互粉的私信我。诚信互粉,,女,12,"昨日互动数4,",图片,娱乐博主 超话主持人（可爱的袁今夏_超话）,None,university,2012-12-21 00:22:04,信用较好,2024-05-22-13-52-25,"<a target=""_blank"" href=""https://app.weibo.com/t/feed/5b8eJm"" rel=""nofollow"">OPPO A5</a>"
